1221440256	20250119	202501	2025	2025.0521											ARG	ARGENTINA	ARG								0	043	043	04	1	2.8	2	1	2	-1.25553914327917	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250119013000	https://news.sky.com/story/the-whole-world-will-be-listening-to-trumps-inauguration-speech-will-he-be-as-aggressive-as-the-first-time-13290668
1221440257	20250119	202501	2025	2025.0521											BRA	BRAZIL	BRA								1	112	112	11	3	-2.0	2	1	2	-4.83870967741935	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20250119013000	https://www.lowellsun.com/2025/01/18/federal-probe-in-lowell-leads-to-gun-drug-arrest-of-brazilian-national/
1221440258	20250119	202501	2025	2025.0521											BUS	BANK						BUS			1	173	173	17	4	-5.0	10	1	10	-3.16901408450704	0								4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20250119013000	https://www.dailymail.co.uk/news/article-14301053/special-effects-expert-bank-heist-jailed-london.html
1221440259	20250119	202501	2025	2025.0521											CHN	CHINESE	CHN								0	043	043	04	1	2.8	14	1	10	0.95367847411444	0								4	Qing Bao, Gansu, China	CH	CH15	13022	34.9447	104.901	10857513	4	Qing Bao, Gansu, China	CH	CH15	13022	34.9447	104.901	10857513	20250119013000	https://www.dailymail.co.uk/news/article-14300833/Jill-Biden-pandas-China-zoo-Beau-lady.html
1221440260	20250119	202501	2025	2025.0521											CHN	CHINA	CHN								1	050	050	05	1	3.5	10	1	10	0.95367847411444	0								4	Qing Bao, Gansu, China	CH	CH15	13022	34.9447	104.901	10857513	4	Qing Bao, Gansu, China	CH	CH15	13022	34.9447	104.901	10857513	20250119013000	https://www.dailymail.co.uk/news/article-14300833/Jill-Biden-pandas-China-zoo-Beau-lady.html
1221440261	20250119	202501	2025	2025.0521											CHRCTH	HIGH PRIEST				CHR	CTH				0	010	010	01	1	0.0	5	1	5	1.21155638397017	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250119013000	https://greekreporter.com/2025/01/19/jewish-prophesy-alexander-the-great/
1221440262	20250119	202501	2025	2025.0521											CHRCTH	HIGH PRIEST				CHR	CTH				0	020	020	02	1	3.0	4	1	4	1.21155638397017	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250119013000	https://greekreporter.com/2025/01/19/jewish-prophesy-alexander-the-great/
1221440263	20250119	202501	2025	2025.0521											CHRCTH	HIGH PRIEST				CHR	CTH				0	020	020	02	1	3.0	1	1	1	1.21155638397017	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Macedonia	MK	MK		41.833333	22	MK	20250119013000	https://greekreporter.com/2025/01/19/jewish-prophesy-alexander-the-great/
1221440264	20250119	202501	2025	2025.0521											COP	DEPUTIES						COP			1	173	173	17	4	-5.0	10	1	10	-4.59183673469387	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250119013000	https://www.yahoo.com/news/pregnant-woman-accused-killing-1-003329226.html
1221440265	20250119	202501	2025	2025.0521											CVL	BACKPACKER						CVL			1	042	042	04	1	1.9	1	1	1	-1.96078431372549	0								4	Coogee, Western Australia, Australia	AS	AS08	5458	-32.1167	115.767	-1566850	4	Coogee, Western Australia, Australia	AS	AS08	5458	-32.1167	115.767	-1566850	20250119013000	https://www.dailymail.co.uk/news/article-14300477/Our-suburb-rated-one-best-places-live-country-like-used-know-blame.html
1221440266	20250119	202501	2025	2025.0521											CVL	BACKPACKER						CVL			1	042	042	04	1	1.9	1	1	1	-1.96078431372549	0								4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	20250119013000	https://www.dailymail.co.uk/news/article-14300477/Our-suburb-rated-one-best-places-live-country-like-used-know-blame.html
1221440267	20250119	202501	2025	2025.0521											EDU	COLLEGE						EDU			1	190	190	19	4	-10.0	10	1	10	-4.09836065573771	0								0								0								20250119013000	https://www.tvguide.co.uk/schedule/1798625a-ac49-509f-85b8-16f1f09df1b8/inspector-morse
1221440268	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	3.74331550802139	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250119013000	https://eturbonews.com/harry-potter-london-studio-be-turned-theme-park/
1221440269	20250119	202501	2025	2025.0521											GBR	BRITAIN	GBR								1	042	042	04	1	1.9	3	1	3	0.943396226415094	0								4	Davos, Switzerland (general), Switzerland	SZ	SZ00	26294	46.8167	9.83333	-2551751	4	Davos, Switzerland (general), Switzerland	SZ	SZ00	26294	46.8167	9.83333	-2551751	20250119013000	https://www.thestar.com.my/news/nation/2025/01/19/rm11bil-in-potential-investments
1221440270	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	1.07444359171144	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250119013000	https://www.bbc.com/news/articles/cg7zrlgng21o
1221440271	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	4	1	4	-3.16901408450704	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250119013000	https://www.dailymail.co.uk/news/article-14301053/special-effects-expert-bank-heist-jailed-london.html
1221440272	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	1	1	1	-4.01396160558464	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20250119013000	https://www.yahoo.com/news/prince-harry-versus-newspapers-one-005706282.html
1221440273	20250119	202501	2025	2025.0521											GOV	GOVERNMENT						GOV			1	025	025	02	1	-0.3	5	1	5	-3.2312925170068	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250119013000	https://www.thecentersquare.com/national/article_f2189434-d5e2-11ef-aac2-5731d423fb61.html
1221440274	20250119	202501	2025	2025.0521											GOV	GOVERNMENT						GOV			1	025	025	02	1	-0.3	5	1	5	-3.2312925170068	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250119013000	https://www.thecentersquare.com/national/article_f2189434-d5e2-11ef-aac2-5731d423fb61.html
1221440275	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	2	1	2	1.81818181818182	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20250119013000	https://www.tvguide.co.uk/schedule/e55c3c4e-9d61-5dd1-8afa-d5dc0a5be31f/man-v-food
1221440276	20250119	202501	2025	2025.0521											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	5	1	5	-2.9023746701847	0								0								0								20250119013000	https://www.thecentersquare.com/national/article_5a14c10e-d45b-11ef-bcec-b727297eea9c.html
1221440277	20250119	202501	2025	2025.0521											GOV	AUTHORITIES						GOV			0	173	173	17	4	-5.0	10	1	10	-11.1111111111112	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20250119013000	https://cbs12.com/news/nation-world/kidnapping-conspiracy-jeweler-million-cryptocurrency-crypto-bitcoin-kidnap-conspire-attempted-hostage-held-ransom-goons-four-group-chat-undercover-agent-money-robbed-robbing-jewelry-store
1221440278	20250119	202501	2025	2025.0521											HLH	NURSE						HLH			0	036	036	03	1	4.0	3	1	3	1.07444359171144	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20250119013000	https://www.bbc.com/news/articles/cg7zrlgng21o
1221440279	20250119	202501	2025	2025.0521											HLH	DOCTOR						HLH			1	040	040	04	1	1.0	10	1	10	-1.7741935483871	0								4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	20250119013000	https://www.thestar.com.my/news/nation/2025/01/19/doctors-call-for-proper-consultation
1221440280	20250119	202501	2025	2025.0521											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-4.59183673469387	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250119013000	https://www.yahoo.com/news/pregnant-woman-accused-killing-1-003329226.html
1221440281	20250119	202501	2025	2025.0521											ISR	JERUSALEM	ISR								1	042	042	04	1	1.9	8	1	8	1.21155638397017	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250119013000	https://greekreporter.com/2025/01/19/jewish-prophesy-alexander-the-great/
1221440282	20250119	202501	2025	2025.0521											ISRGOV	ISRAEL	ISR					GOV			0	042	042	04	1	1.9	14	5	14	-4.10852613877438	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250119013000	https://www.examiner.com.au/story/8869983/albanese-hopeful-of-middle-east-ceasefire-holding/
1221440283	20250119	202501	2025	2025.0521											JPN	TOKYO	JPN								0	042	042	04	1	1.9	7	1	7	1.7175572519084	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20250119013000	https://www.airlinereporter.com/2010/10/the-time-has-come-body-scanners-arrive-in-seattle/
1221440284	20250119	202501	2025	2025.0521											JUD	ATTORNEY						JUD			1	042	042	04	1	1.9	10	1	10	-11.3207547169811	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250119013000	https://www.jpost.com/breaking-news/article-838152
1221440285	20250119	202501	2025	2025.0521											MYS	MALAYSIAN	MYS								1	100	100	10	3	-5.0	5	1	5	-0.86705202312138	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20250119013000	https://www.thestar.com.my/news/nation/2025/01/19/anwar-gaza-recovery-may-cost-more-than-rm4-trillion
1221440286	20250119	202501	2025	2025.0521											NER	NIGER	NER								0	043	043	04	1	2.8	2	1	2	-7.73809523809524	0								4	Jigawa, Zinder, Niger	NG	NG07	22587	13.8157	9.43109	9136267	4	Jigawa, Zinder, Niger	NG	NG07	22587	13.8157	9.43109	9136267	20250119013000	https://www.sierraleonetimes.com/news/274959554/fuel-tanker-truck-blast-kills-at-least-70-in-nigeria
1221440287	20250119	202501	2025	2025.0521											NGOUSAJEW	AMIT	USA			JEW		NGO			1	046	046	04	1	7.0	10	1	10	0	0								0								0								20250119013000	https://www.sakshipost.com/news/amit-shah-holds-talks-chandrababu-naidu-pawan-kalyan-369245
1221440288	20250119	202501	2025	2025.0521											NZL	KIWI	NZL								1	190	190	19	4	-10.0	5	1	5	0.31948881789137	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250119013000	https://www.sunlive.co.nz/news/359020-historic-warbirds-dazzle-at-aero-day-event.html
1221440289	20250119	202501	2025	2025.0521											PSE	GAZA	PSE								0	042	042	04	1	1.9	2	1	2	-3.27357755261107	0								1	Gaza Strip	GZ	GZ		31.425074	34.373398	GZ	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250119013000	https://www.yahoo.com/news/trumps-middle-east-envoy-considering-010158592.html
1221440290	20250119	202501	2025	2025.0521											USA	LOUISIANA	USA								1	012	012	01	1	-0.4	2	1	2	-3.57894736842105	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20250119013000	https://eturbonews.com/tropical-storm-lee-making-its-way-gulf-coast/
1221440291	20250119	202501	2025	2025.0521											USA	LOUISIANA	USA								1	012	012	01	1	-0.4	2	1	2	-3.57894736842105	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20250119013000	https://eturbonews.com/tropical-storm-lee-making-its-way-gulf-coast/
1221440292	20250119	202501	2025	2025.0521											USA	LOUISIANA	USA								1	012	012	01	1	-0.4	6	1	6	-3.57894736842105	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250119013000	https://eturbonews.com/tropical-storm-lee-making-its-way-gulf-coast/
1221440293	20250119	202501	2025	2025.0521											USA	TEXAS	USA								0	020	020	02	1	3.0	1	1	1	-3.57894736842105	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20250119013000	https://eturbonews.com/tropical-storm-lee-making-its-way-gulf-coast/
1221440294	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	020	020	02	1	3.0	1	1	1	-3.3175355450237	0								3	Millcreek, Utah, United States	US	USUT	UT035	40.6869	-111.875	1867579	3	Millcreek, Utah, United States	US	USUT	UT035	40.6869	-111.875	1867579	20250119013000	https://www.ksl.com:443/article/51231992/lawmaker-wants-to-loosen-utahs-eviction-laws
1221440295	20250119	202501	2025	2025.0521											USA	CALIFORNIA	USA								1	036	036	03	1	4.0	2	1	2	-5.22243713733076	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250119013000	https://www.foxla.com/news/trump-will-probably-visit-california-wildfires-area-next-week
1221440296	20250119	202501	2025	2025.0521											USA	LOUISIANA	USA								0	042	042	04	1	1.9	1	1	1	-3.57894736842105	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	20250119013000	https://eturbonews.com/tropical-storm-lee-making-its-way-gulf-coast/
1221440297	20250119	202501	2025	2025.0521											USA	LOUISIANA	USA								1	042	042	04	1	1.9	10	1	10	-3.57894736842105	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20250119013000	https://eturbonews.com/tropical-storm-lee-making-its-way-gulf-coast/
1221440298	20250119	202501	2025	2025.0521											USA	LOUISIANA	USA								0	042	042	04	1	1.9	1	1	1	-3.57894736842105	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Lake Charles, Louisiana, United States	US	USLA		30.2266	-93.2174	1629966	20250119013000	https://eturbonews.com/tropical-storm-lee-making-its-way-gulf-coast/
1221440299	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	3.84615384615385	0								3	Palm Beach, Florida, United States	US	USFL		26.7056	-80.0364	288390	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250119013000	https://literock959.com/trump-arrives-in-d-c-as-days-of-inaugural-celebrations-begin/
1221440300	20250119	202501	2025	2025.0521											USA	PORTLAND	USA								0	043	043	04	1	2.8	4	1	4	0	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250119013000	https://www.yahoo.com/news/hundreds-rally-portland-against-trump-231637880.html
1221440301	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	-1.25628140703517	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250119013000	https://www.ksl.com:443/article/51228800/road-warriors-motorcycle-group-on-a-mission-to-find-missing-flds-children-
1221440302	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	046	046	04	1	7.0	4	1	4	0	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20250119013000	https://www.newsday.com/long-island/obituaries/leftenant-colon-amityville-tp2b3o0x
1221440303	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	0	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20250119013000	https://www.newsday.com/long-island/obituaries/leftenant-colon-amityville-tp2b3o0x
1221440304	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	-3.3175355450237	0								3	Millcreek, Utah, United States	US	USUT	UT035	40.6869	-111.875	1867579	3	Millcreek, Utah, United States	US	USUT	UT035	40.6869	-111.875	1867579	20250119013000	https://www.ksl.com:443/article/51231992/lawmaker-wants-to-loosen-utahs-eviction-laws
1221440305	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	060	060	06	2	6.0	2	1	2	-0.26385224274406	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250119013000	https://www.mmanews.com/news/ufc/islam-makhachev-potential-middleweight/
1221440306	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	084	084	08	2	7.0	8	1	8	-8.4070796460177	0								3	Portage Park, Illinois, United States	US	USIL		41.9578	-87.7651	1772719	3	Portage Park, Illinois, United States	US	USIL		41.9578	-87.7651	1772719	20250119013000	https://www.yahoo.com/news/portage-park-man-facing-gun-003400617.html
1221440307	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								0	0874	087	08	2	10.0	6	1	6	2.61096605744125	0								3	Mifflin County, Pennsylvania, United States	US	USPA		40.7503	-77.5	1213679	3	Mifflin County, Pennsylvania, United States	US	USPA		40.7503	-77.5	1213679	20250119013000	https://www.lewistownsentinel.com/news/local-news/2025/01/local-student-to-compete-in-honors-ensemble/
1221440308	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	090	090	09	2	-2.0	6	1	6	0	0								3	Long Island, South Carolina, United States	US	USSC		32.1477	-80.9143	1224168	3	Long Island, South Carolina, United States	US	USSC		32.1477	-80.9143	1224168	20250119013000	https://www.newsday.com/long-island/obituaries/leftenant-colon-amityville-tp2b3o0x
1221440309	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	2	1	2	2.32018561484919	0								3	Twin Peaks, California, United States	US	USCA		34.2389	-117.234	1661596	3	Twin Peaks, California, United States	US	USCA		34.2389	-117.234	1661596	20250119013000	https://deadline.com/print-article/1236260660/
1221440310	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	6	2	6	-8.37625534453615	0								3	Portage Park, Illinois, United States	US	USIL		41.9578	-87.7651	1772719	3	Portage Park, Illinois, United States	US	USIL		41.9578	-87.7651	1772719	20250119013000	https://www.yahoo.com/news/portage-park-man-facing-gun-003400617.html
1221440311	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	8	2	8	-8.36084319379537	0								3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20250119013000	https://www.chicagotribune.com/2025/01/18/portage-park-man-facing-gun-charges-after-shooting-death-of-his-pregnant-girlfriend-released-from-custody/
1221440312	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-0.934579439252341	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20250119013000	https://www.bdtonline.com/news/candorville-comic-strip-will-be-ending-in-bluefield-daily-telegraph/article_6f60f9e8-d513-11ef-9b90-9bf13417f1f5.html
1221440313	20250119	202501	2025	2025.0521											USA	TEXAS	USA								0	190	190	19	4	-10.0	8	1	8	-3.57894736842105	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250119013000	https://eturbonews.com/tropical-storm-lee-making-its-way-gulf-coast/
1221440314	20250119	202501	2025	2025.0521											USA	UNITED STATES	USA								1	193	193	19	4	-10.0	8	1	8	-8.4070796460177	0								3	Portage Park, Illinois, United States	US	USIL		41.9578	-87.7651	1772719	3	Portage Park, Illinois, United States	US	USIL		41.9578	-87.7651	1772719	20250119013000	https://www.yahoo.com/news/portage-park-man-facing-gun-003400617.html
1221440315	20250119	202501	2025	2025.0521											VCTHLH	ST VINCENT	VCT					HLH			1	042	042	04	1	1.9	5	1	5	-2.94840294840295	0								0								0								20250119013000	https://www.wthr.com/article/news/local/families-move-into-new-ascension-st-vincent-women-and-infants-hospital-indianapolis-north/531-086a26b9-f63b-49ba-90ce-943ce71423d2
1221440316	20250119	202501	2025	2025.0521	AFR	AFRICA	AFR																		1	110	110	11	3	-2.0	2	1	2	-3.92857142857143	4	Midrand, Gauteng, South Africa	SF	SF06	77346	-25.9636	28.1378	437319	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20250119013000	https://nehandaradio.com/2025/01/19/sa-based-tiktok-sensation-ndoyisile-sibindi-apologises-for-mall-of-africa-rant/
1221440317	20250119	202501	2025	2025.0521	AFR	AFRICA	AFR								ZAF	SOUTH AFRICAN	ZAF								1	010	010	01	1	0.0	1	1	1	-3.92857142857143	4	Midrand, Gauteng, South Africa	SF	SF06	77346	-25.9636	28.1378	437319	4	Midrand, Gauteng, South Africa	SF	SF06	77346	-25.9636	28.1378	437319	4	Tembisa, Gauteng, South Africa	SF	SF06	77346	-26.0098	28.2276	-1290128	20250119013000	https://nehandaradio.com/2025/01/19/sa-based-tiktok-sensation-ndoyisile-sibindi-apologises-for-mall-of-africa-rant/
1221440318	20250119	202501	2025	2025.0521	AFR	AFRICA	AFR								ZAF	SOUTH AFRICAN	ZAF								1	010	010	01	1	0.0	4	1	4	-3.92857142857143	4	Midrand, Gauteng, South Africa	SF	SF06	77346	-25.9636	28.1378	437319	4	Midrand, Gauteng, South Africa	SF	SF06	77346	-25.9636	28.1378	437319	4	Midrand, Gauteng, South Africa	SF	SF06	77346	-25.9636	28.1378	437319	20250119013000	https://nehandaradio.com/2025/01/19/sa-based-tiktok-sensation-ndoyisile-sibindi-apologises-for-mall-of-africa-rant/
