1221457744	20240120	202401	2024	2024.0548	UKR	UKRAINIAN	UKR								RUS	RUSSIA	RUS								0	154	154	15	4	-7.2	2	1	2	-6.5	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20250119054500	https://www.ariananews.af/fuel-tanker-truck-blast-kills-at-least-70-in-nigeria/
1221457745	20240120	202401	2024	2024.0548	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	172	172	17	4	-5.0	2	1	2	-2.89855072463768	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250119054500	https://hollywoodlife.com/feature/is-tiktok-comnig-back-how-to-use-after-ban-5363371/
1221457746	20250112	202501	2025	2025.0329	AFR	AFRICA	AFR								EDU	STUDENT						EDU			1	014	014	01	1	0.0	8	1	8	-0.43352601156069	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20250119054500	https://www.news24.com/citypress/news/where-to-for-matriculants-as-universities-face-a-deluge-of-applications-20250119
1221457747	20250112	202501	2025	2025.0329	GOV	MINIST						GOV													0	036	036	03	1	4.0	10	1	10	-0.62370062370062	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250119054500	https://www.freepressjournal.in/mumbai/maharashtra-cm-devendra-fadnavis-strict-norms-leave-ministers-struggling-for-staff-clearances
1221457748	20250112	202501	2025	2025.0329	USAGOV	JOE BIDEN	USA					GOV			USA	UNITED STATES	USA								1	0841	084	08	2	7.0	8	1	8	0.31612223393046	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250119054500	https://www.koreatimes.co.kr:443/www/world/2025/01/501_390665.html
1221457749	20250112	202501	2025	2025.0329	ZAFEDU	KWAZULU NATAL	ZAF					EDU			EDU	STUDENT						EDU			1	014	014	01	1	0.0	2	1	2	-0.43352601156069	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20250119054500	https://www.news24.com/citypress/news/where-to-for-matriculants-as-universities-face-a-deluge-of-applications-20250119
1221457750	20250119	202501	2025	2025.0521											AFGINSTALUAF	TALIBAN	AFG	TAL				INS	UAF		1	190	190	19	4	-10.0	2	1	2	-2.66393442622951	0								4	Nerkh, Vardak, Afghanistan	AF	AF27	3760	34.3628	68.8014	-3385549	4	Nerkh, Vardak, Afghanistan	AF	AF27	3760	34.3628	68.8014	-3385549	20250119054500	https://www.airforcetimes.com/news/your-military/2020/10/26/us-forces-kill-5-taliban-attacking-afghan-security-troops-says-usfor-a/
1221457751	20250119	202501	2025	2025.0521											AGR	FARMER						AGR			1	051	051	05	1	3.4	10	1	10	2.85087719298246	0								4	Nasarawa, Sokoto, Nigeria	NI	NI51	23100	13.0303	5.1938	10483473	4	Nasarawa, Sokoto, Nigeria	NI	NI51	23100	13.0303	5.1938	10483473	20250119054500	https://www.nationalaccordnewspaper.com/jonathan-calls-for-support-for-agro-investors-to-boost-food-security/
1221457752	20250119	202501	2025	2025.0521											BGD	BANGLADESH	BGD								1	182	182	18	4	-9.5	2	1	2	-7.04225352112676	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250119054500	https://news.webindia123.com/news/Articles/India/20250119/4278029.html
1221457753	20250119	202501	2025	2025.0521											BUS	INDUSTRY						BUS			1	046	046	04	1	7.0	10	1	10	3.2520325203252	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20250119054500	https://economictimes.indiatimes.com/news/economy/policy/budget-2025-26-should-introduce-pli-scheme-for-rd-to-attract-global-innovation-deloitte/articleshow/117367371.cms
1221457754	20250119	202501	2025	2025.0521											CHN	CHINA	CHN								0	051	051	05	1	3.4	2	1	2	-1.97740112994351	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20250119054500	https://kashmirreader.com/2025/01/19/lack-of-jobs-unsettled-borders-issues-india-has-to-fix-army-vice-chief/
1221457755	20250119	202501	2025	2025.0521											CHN	CHINA	CHN								0	051	051	05	1	3.4	1	1	1	-1.97740112994351	0								1	China	CH	CH		35	105	CH	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20250119054500	https://kashmirreader.com/2025/01/19/lack-of-jobs-unsettled-borders-issues-india-has-to-fix-army-vice-chief/
1221457756	20250119	202501	2025	2025.0521											COP	POLICE						COP			0	043	043	04	1	2.8	1	1	1	-4.1044776119403	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	20250119054500	https://kashmirreader.com/2025/01/19/theres-no-law-order-in-maharashtra-says-zeeshan-siddique/
1221457757	20250119	202501	2025	2025.0521											COP	POLICE						COP			0	043	043	04	1	2.8	1	1	1	-4.1044776119403	0								4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	20250119054500	https://kashmirreader.com/2025/01/19/theres-no-law-order-in-maharashtra-says-zeeshan-siddique/
1221457758	20250119	202501	2025	2025.0521											COP	POLICE						COP			0	0874	087	08	2	10.0	5	1	5	-6.29800307219662	0								4	Parachinar, Federally Administered Tribal Areas, Pakistan	PK	PK01	23633	33.8997	70.1001	-2771160	4	Parachinar, Federally Administered Tribal Areas, Pakistan	PK	PK01	23633	33.8997	70.1001	-2771160	20250119054500	https://tribune.com.pk/story/2523057/tdp-camps-set-up-in-kurram-ahead-of-op
1221457759	20250119	202501	2025	2025.0521											COP	PRISON						COP			1	173	173	17	4	-5.0	2	1	2	-7.59803921568627	0								4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	4	Wandsworth, Wandsworth, United Kingdom	UK	UKP1	40133	51.45	-0.2	-2610857	20250119054500	https://www.wimbledonguardian.co.uk/news/24857178.south-londoners-jailed-january-2025-far/
1221457760	20250119	202501	2025	2025.0521											COP	DEPUTY						COP			0	190	190	19	4	-10.0	6	1	6	-6.29800307219662	0								4	Mandori, North-West Frontier, Pakistan	PK	PK03	23652	33.8028	72.2306	-2768405	4	Mandori, North-West Frontier, Pakistan	PK	PK03	23652	33.8028	72.2306	-2768405	20250119054500	https://tribune.com.pk/story/2523057/tdp-camps-set-up-in-kurram-ahead-of-op
1221457761	20250119	202501	2025	2025.0521											CRMCRM	CRIMINAL						CRM	CRM		1	042	042	04	1	1.9	10	1	10	-4.35684647302904	0								0								0								20250119054500	https://www.express.co.uk/news/politics/2002220/fraudsters-cash-will-be-taken
1221457762	20250119	202501	2025	2025.0521											CUB	CUBA	CUB								0	173	173	17	4	-5.0	10	1	10	-3.88768898488121	0								1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20250119054500	https://en.tempo.co/read/1965594/indonesian-government-plans-to-repatriate-hambali-from-guantanamo
1221457763	20250119	202501	2025	2025.0521											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	2	1	2	0.80987273428461	0								4	Nefyn, Gwynedd, United Kingdom	UK	UKY2	40182	52.9333	-4.5	-2603894	4	Nefyn, Gwynedd, United Kingdom	UK	UKY2	40182	52.9333	-4.5	-2603894	20250119054500	https://www.walesonline.co.uk/news/wales-news/isolated-welsh-villages-something-truly-30813107
1221457764	20250119	202501	2025	2025.0521											CVL	VILLAGE						CVL			1	084	084	08	2	7.0	10	1	10	0.80987273428461	0								4	Llanharry, Rhondda Cynon Taff, United Kingdom	UK	UKY9	40185	51.5142	-3.42722	-2601639	4	Llanharry, Rhondda Cynon Taff, United Kingdom	UK	UKY9	40185	51.5142	-3.42722	-2601639	20250119054500	https://www.walesonline.co.uk/news/wales-news/isolated-welsh-villages-something-truly-30813107
1221457765	20250119	202501	2025	2025.0521											ESP	SPAIN	ESP								0	042	042	04	1	1.9	4	1	4	0.1453488372093	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Lithuania	LH	LH		56	24	LH	20250119054500	https://www.pokernews.com/tours/888live/2025-888poker-live-madrid/888-main-event/chips.716348.htm
1221457766	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								0	010	010	01	1	0.0	4	1	4	-7.59803921568627	0								4	Bexleyheath, Bexley, United Kingdom	UK	UKA6	40117	51.45	0.15	-2589818	4	Bexleyheath, Bexley, United Kingdom	UK	UKA6	40117	51.45	0.15	-2589818	20250119054500	https://www.wimbledonguardian.co.uk/news/24857178.south-londoners-jailed-january-2025-far/
1221457767	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	-2.85714285714286	0								4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20250119054500	https://www.walesonline.co.uk/news/wales-news/police-raid-home-find-arsenal-30800525
1221457768	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	2	1	2	-2.85714285714286	0								4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	1	United States	US	US		39.828175	-98.5795	US	20250119054500	https://www.walesonline.co.uk/news/wales-news/police-raid-home-find-arsenal-30800525
1221457769	20250119	202501	2025	2025.0521											GBR	UNITED KINGDOM	GBR								0	084	084	08	2	7.0	4	1	4	-7.59803921568627	0								4	Bexleyheath, Bexley, United Kingdom	UK	UKA6	40117	51.45	0.15	-2589818	4	Bexleyheath, Bexley, United Kingdom	UK	UKA6	40117	51.45	0.15	-2589818	20250119054500	https://www.wimbledonguardian.co.uk/news/24857178.south-londoners-jailed-january-2025-far/
1221457770	20250119	202501	2025	2025.0521											GBRGOV	UNITED KINGDOM	GBR					GOV			1	043	043	04	1	2.8	2	1	2	7.88863109048724	0								4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	20250119054500	https://www.peterboroughtoday.co.uk/community/runners-in-peterborough-tackle-the-path-of-life-or-death-to-commemorate-those-who-fought-for-lithuanias-freedom-4948298
1221457771	20250119	202501	2025	2025.0521											GOV	HOME MINIST						GOV			1	036	036	03	1	4.0	10	1	10	-4.1044776119403	0								4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	4	Bandra, Maharashtra, India	IN	IN16	70184	19.0667	72.8333	82619	20250119054500	https://kashmirreader.com/2025/01/19/theres-no-law-order-in-maharashtra-says-zeeshan-siddique/
1221457772	20250119	202501	2025	2025.0521											GOV	CABINET						GOV			0	042	042	04	1	1.9	10	1	10	-6.98254364089776	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250119054500	https://www.jpost.com/israel-news/2025-01-19/live-updates-838156
1221457773	20250119	202501	2025	2025.0521											GOV	MAYOR						GOV			1	043	043	04	1	2.8	6	1	6	7.88863109048724	0								4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	20250119054500	https://www.peterboroughtoday.co.uk/community/runners-in-peterborough-tackle-the-path-of-life-or-death-to-commemorate-those-who-fought-for-lithuanias-freedom-4948298
1221457774	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			1	050	050	05	1	3.5	5	1	5	-2.68714011516314	0								1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	20250119054500	https://www.wired.com/story/tiktok-ban-officially-in-effect/
1221457775	20250119	202501	2025	2025.0521											GOV	PRESIDENT						GOV			1	050	050	05	1	3.5	5	1	5	-2.84360189573459	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20250119054500	https://www.yahoo.com/news/tiktok-shuts-down-ahead-government-042959432.html
1221457776	20250119	202501	2025	2025.0521											GOV	CABINET						GOV			0	120	120	12	3	-4.0	10	1	10	-0.62370062370062	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20250119054500	https://www.freepressjournal.in/mumbai/maharashtra-cm-devendra-fadnavis-strict-norms-leave-ministers-struggling-for-staff-clearances
1221457777	20250119	202501	2025	2025.0521											GOVHLH	MEDICAL OFFICIAL						GOV	HLH		0	042	042	04	1	1.9	3	1	3	-5.85774058577406	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250119054500	https://kashmirreader.com/2025/01/19/israel-prepares-for-return-of-gaza-hostages-amid-fears-of-severe-health-complications/
1221457778	20250119	202501	2025	2025.0521											HLH	NURSE						HLH			1	043	043	04	1	2.8	6	1	6	-1.98019801980198	0								4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	20250119054500	https://www.peterboroughtoday.co.uk/health/women-in-peterborough-urged-to-keep-potentially-life-saving-cervical-screening-appointment-4948265
1221457779	20250119	202501	2025	2025.0521											IND	UTTAR PRADESH	IND								1	042	042	04	1	1.9	3	1	3	4.08719346049046	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250119054500	https://news.webindia123.com/news/Articles/India/20250119/4278028.html
1221457780	20250119	202501	2025	2025.0521											ISR	ISRAEL	ISR								1	017	017	01	1	0.0	10	1	10	-7.86802030456855	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250119054500	https://www.jpost.com/opinion/article-838142
1221457781	20250119	202501	2025	2025.0521											ISR	ISRAEL	ISR								1	042	042	04	1	1.9	4	1	4	-7.86802030456855	0								4	Yarden, Israel (general), Israel	IS	IS00	65745	31.7633	35.5575	-780293	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250119054500	https://www.jpost.com/opinion/article-838142
1221457782	20250119	202501	2025	2025.0521											JUD	JUDGE						JUD			0	172	172	17	4	-5.0	6	1	6	-7.59803921568627	0								4	Bexleyheath, Bexley, United Kingdom	UK	UKA6	40117	51.45	0.15	-2589818	4	Bexleyheath, Bexley, United Kingdom	UK	UKA6	40117	51.45	0.15	-2589818	20250119054500	https://www.wimbledonguardian.co.uk/news/24857178.south-londoners-jailed-january-2025-far/
1221457783	20250119	202501	2025	2025.0521											JUD	JUDGE						JUD			0	173	173	17	4	-5.0	6	1	6	-7.59803921568627	0								4	Bexleyheath, Bexley, United Kingdom	UK	UKA6	40117	51.45	0.15	-2589818	4	Bexleyheath, Bexley, United Kingdom	UK	UKA6	40117	51.45	0.15	-2589818	20250119054500	https://www.wimbledonguardian.co.uk/news/24857178.south-londoners-jailed-january-2025-far/
1221457784	20250119	202501	2025	2025.0521											JUD	BARRISTER						JUD			0	190	190	19	4	-10.0	6	1	6	-1.20481927710843	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250119054500	https://tribune.com.pk/story/2523058/govt-slams-pti-for-riding-two-horses
1221457785	20250119	202501	2025	2025.0521											MED	WEBSITE						MED			0	042	042	04	1	1.9	10	1	10	5.36429143314651	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20250119054500	https://eturbonews.com/10-almost-free-travel-deals/
1221457786	20250119	202501	2025	2025.0521											NGA	NIGERIA	NGA								1	036	036	03	1	4.0	5	1	5	9.2741935483871	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250119054500	https://www.nationalaccordnewspaper.com/nigeria-accepts-invitation-to-join-brics-as-a-partner-country/
1221457787	20250119	202501	2025	2025.0521											NGA	NIGERIA	NGA								0	051	051	05	1	3.4	3	1	3	-0.334448160535111	0								4	Maradun, Zamfara, Nigeria	NI	NI57	23096	12.5657	6.24395	-2018978	4	Maradun, Zamfara, Nigeria	NI	NI57	23096	12.5657	6.24395	-2018978	20250119054500	https://www.nationalaccordnewspaper.com/yari-donates-n23m-food-items-to-airstrike-victims-families/
1221457788	20250119	202501	2025	2025.0521											NGOBGDDEV	BRAC	BGD					NGO	DEV		0	042	042	04	1	1.9	5	1	5	-6.98254364089776	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20250119054500	https://www.jpost.com/israel-news/2025-01-19/live-updates-838156
1221457789	20250119	202501	2025	2025.0521											NZL	NEW ZEALAND	NZL								0	036	036	03	1	4.0	2	1	2	0.48	0								4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	20250119054500	https://www.rnz.co.nz/news/political/539377/pm-christopher-luxon-retains-confidence-in-shane-reti-despite-sacking-him-from-health-portfolio
1221457790	20250119	202501	2025	2025.0521											NZL	COOK STRAIT	NZL								1	043	043	04	1	2.8	20	1	10	-4.70383275261324	0								4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	20250119054500	https://www.express.co.uk/news/world/1998725/new-zealand-tunnel-link-islands
1221457791	20250119	202501	2025	2025.0521											NZL	NEW ZEALAND	NZL								0	070	070	07	2	7.0	2	1	2	0.48	0								4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	20250119054500	https://www.rnz.co.nz/news/political/539377/pm-christopher-luxon-retains-confidence-in-shane-reti-despite-sacking-him-from-health-portfolio
1221457792	20250119	202501	2025	2025.0521											PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	3	1	3	-1.20481927710843	0								4	Adiala, Punjab, Pakistan	PK	PK04	23674	33.4581	72.9965	-2754369	4	Adiala, Punjab, Pakistan	PK	PK04	23674	33.4581	72.9965	-2754369	20250119054500	https://tribune.com.pk/story/2523058/govt-slams-pti-for-riding-two-horses
1221457793	20250119	202501	2025	2025.0521											PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	1	1	1	-1.20481927710843	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Adiala, Punjab, Pakistan	PK	PK04	23674	33.4581	72.9965	-2754369	20250119054500	https://tribune.com.pk/story/2523058/govt-slams-pti-for-riding-two-horses
1221457794	20250119	202501	2025	2025.0521											PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	2	1	2	-1.20481927710843	0								4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	4	Peshawar, North-West Frontier, Pakistan	PK	PK03	40347	34.0078	71.5733	-2771364	20250119054500	https://tribune.com.pk/story/2523058/govt-slams-pti-for-riding-two-horses
1221457795	20250119	202501	2025	2025.0521											PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	2	1	2	-7.60869565217391	0								4	Dhadhiwala, Punjab, Pakistan	PK	PK04	23668	32.5633	71.7315	119350	4	Dhadhiwala, Punjab, Pakistan	PK	PK04	23668	32.5633	71.7315	119350	20250119054500	https://tribune.com.pk/story/2523035/woman-assaulted-by-husbands-acquaintance
1221457796	20250119	202501	2025	2025.0521											PAK	PAKISTAN	PAK								1	180	180	18	4	-9.0	2	1	2	-7.60869565217391	0								4	Dhadhiwala, Punjab, Pakistan	PK	PK04	23668	32.5633	71.7315	119350	4	Dhadhiwala, Punjab, Pakistan	PK	PK04	23668	32.5633	71.7315	119350	20250119054500	https://tribune.com.pk/story/2523035/woman-assaulted-by-husbands-acquaintance
1221457797	20250119	202501	2025	2025.0521											PAKHRI	PAKISTAN	PAK					HRI			1	042	042	04	1	1.9	5	1	5	2.11180124223603	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20250119054500	https://news.webindia123.com/news/Articles/World/20250119/4278026.html
1221457798	20250119	202501	2025	2025.0521											REL	BISHOP									0	036	036	03	1	4.0	6	1	6	0.48	0								4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	4	South Island, New Zealand (general), New Zealand	NZ	NZ00	22392	-43	171	-1518317	20250119054500	https://www.rnz.co.nz/news/political/539377/pm-christopher-luxon-retains-confidence-in-shane-reti-despite-sacking-him-from-health-portfolio
